Transaction_ID,Items
3967,"Kachori, Jalebi, Tea"
3968,"Pizza, Garlic Bread, Pepsi"
3969,"Kachori, Jalebi, Tea"
3970,"Pasta, Garlic Bread, Coke"
3971,"Burger, Fries, Coke, Orange Juice"
3972,"Chole Bhature, Lassi"
3973,"Vada Pav, Tea"
3974,"Veg Fried Rice, Spring Roll, Sprite, Fruit Salad"
3975,"Samosa, Tea"
3976,"Momos, Pepsi, Milkshake"
3977,"Hot Dog, Veg Burger, Coke"
3978,"Pav Bhaji, Lassi, Sweet Corn"
3979,"Masala Dosa, Filter Coffee"
3980,"Sandwich, Cold Coffee, Muffin"
3981,"Idli, Sambar, Filter Coffee, Papad"
3982,"Paneer Tikka, Naan, Coke, Lemon Soda"
3983,"Vada Pav, Tea, Salad"
3984,"Samosa, Tea"
3985,"Coffee, Brownie"
3986,"Masala Dosa, Filter Coffee"
3987,"Momos, Pepsi"
3988,"Sandwich, Cold Coffee, Donut"
3989,"Ice Cream, Brownie"
3990,"Samosa, Tea, Soup"
3991,"Noodles, Manchurian, Sprite"
3992,"Chole Bhature, Lassi, Chocolate Cake"
3993,"Burger, Fries, Coke, Papad"
3994,"Noodles, Manchurian, Sprite, Falooda"
3995,"Pizza, Garlic Bread, Pepsi"
3996,"Coffee, Brownie"
3997,"Kachori, Jalebi, Tea"
3998,"Paneer Tikka, Naan, Coke"
3999,"Pasta, Garlic Bread, Coke"
4000,"Paneer Tikka, Naan, Coke, Pastry"
4001,"Noodles, Manchurian, Sprite, Milkshake"
4002,"Vada Pav, Tea"
4003,"Hot Dog, Veg Burger, Coke"
4004,"Paneer Tikka, Naan, Coke, Chocolate Cake"
4005,"Noodles, Manchurian, Sprite"
4006,"Veg Fried Rice, Spring Roll, Sprite"
4007,"Rasgulla, Tea"
4008,"Samosa, Tea, Pastry"
4009,"Chole Bhature, Lassi, Lemon Soda"
4010,"Samosa, Tea"
4011,"Kachori, Jalebi, Tea, Salad"
4012,"Chole Bhature, Lassi"
4013,"Pasta, Garlic Bread, Coke"
4014,"Hot Dog, Veg Burger, Coke, Sweet Corn"
4015,"Momos, Pepsi, Sweet Corn"
4016,"Pizza, Garlic Bread, Pepsi, Milkshake"
4017,"Pav Bhaji, Lassi, Papad"
4018,"Paneer Tikka, Naan, Coke, Salad"
4019,"Masala Dosa, Filter Coffee, Salad"
4020,"Coffee, Brownie, Donut"
4021,"Sandwich, Cold Coffee"
4022,"Vada Pav, Tea"
4023,"Sandwich, Cold Coffee"
4024,"Pav Bhaji, Lassi, Chocolate Cake"
4025,"Vada Pav, Tea"
4026,"Ice Cream, Brownie"
4027,"Samosa, Tea, Papad"
4028,"Rasgulla, Tea"
4029,"Pav Bhaji, Lassi, Milkshake"
4030,"Veg Fried Rice, Spring Roll, Sprite"
4031,"Biryani, Raita, Gulab Jamun"
4032,"Samosa, Tea"
4033,"Kachori, Jalebi, Tea, Lemon Soda"
4034,"Veg Fried Rice, Spring Roll, Sprite"
4035,"Vada Pav, Tea, Pickle"
4036,"Pasta, Garlic Bread, Coke"
4037,"Veg Fried Rice, Spring Roll, Sprite"
4038,"Samosa, Tea, Lemon Soda"
4039,"Paneer Tikka, Naan, Coke"
4040,"Sandwich, Cold Coffee"
4041,"Ice Cream, Brownie"
4042,"Pav Bhaji, Lassi"
4043,"Vada Pav, Tea"
4044,"Biryani, Raita, Gulab Jamun"
4045,"Noodles, Manchurian, Sprite"
4046,"Noodles, Manchurian, Sprite"
4047,"Masala Dosa, Filter Coffee"
4048,"Samosa, Tea, Salad"
4049,"Veg Fried Rice, Spring Roll, Sprite"
4050,"Chole Bhature, Lassi"
4051,"Ice Cream, Brownie"
4052,"Biryani, Raita, Gulab Jamun, Fruit Salad"
4053,"Chole Bhature, Lassi"
4054,"Chole Bhature, Lassi"
4055,"Sandwich, Cold Coffee, French Fries"
4056,"Masala Dosa, Filter Coffee"
4057,"Rasgulla, Tea"
4058,"Noodles, Manchurian, Sprite"
4059,"Noodles, Manchurian, Sprite, Falooda"
4060,"Pasta, Garlic Bread, Coke"
4061,"Ice Cream, Brownie, Falooda"
4062,"Pizza, Garlic Bread, Pepsi"
4063,"Pasta, Garlic Bread, Coke, Pastry"
4064,"Sandwich, Cold Coffee"
4065,"Sandwich, Cold Coffee"
4066,"Pizza, Garlic Bread, Pepsi"
4067,"Hot Dog, Veg Burger, Coke"
4068,"Veg Fried Rice, Spring Roll, Sprite"
4069,"Burger, Fries, Coke"
4070,"Kachori, Jalebi, Tea"
4071,"Coffee, Brownie, Milkshake"
4072,"Samosa, Tea"
4073,"Kachori, Jalebi, Tea, Salad"
4074,"Burger, Fries, Coke"
4075,"Hot Dog, Veg Burger, Coke"
4076,"Sandwich, Cold Coffee, French Fries"
4077,"Ice Cream, Brownie"
4078,"Rasgulla, Tea, Soup"
4079,"Sandwich, Cold Coffee"
4080,"Kachori, Jalebi, Tea"
4081,"Idli, Sambar, Filter Coffee, Milkshake"
4082,"Veg Fried Rice, Spring Roll, Sprite"
4083,"Chole Bhature, Lassi, Falooda"
4084,"Paneer Tikka, Naan, Coke"
4085,"Momos, Pepsi, Orange Juice"
4086,"Idli, Sambar, Filter Coffee, Orange Juice"
4087,"Veg Fried Rice, Spring Roll, Sprite"
4088,"Masala Dosa, Filter Coffee"
4089,"Burger, Fries, Coke, Orange Juice"
4090,"Chole Bhature, Lassi"
4091,"Veg Fried Rice, Spring Roll, Sprite, Mineral Water"
4092,"Paneer Tikka, Naan, Coke, Soup"
4093,"Vada Pav, Tea"
4094,"Samosa, Tea"
4095,"Burger, Fries, Coke"
4096,"Chole Bhature, Lassi"
4097,"Vada Pav, Tea"
4098,"Pizza, Garlic Bread, Pepsi, Mineral Water"
4099,"Sandwich, Cold Coffee, French Fries"
4100,"Burger, Fries, Coke"
4101,"Vada Pav, Tea"
4102,"Coffee, Brownie"
4103,"Biryani, Raita, Gulab Jamun, Donut"
4104,"Rasgulla, Tea"
4105,"Masala Dosa, Filter Coffee, Donut"
4106,"Samosa, Tea, Milkshake"
4107,"Ice Cream, Brownie, Salad"
4108,"Vada Pav, Tea"
4109,"Vada Pav, Tea"
4110,"Paneer Tikka, Naan, Coke, Falooda"
4111,"Burger, Fries, Coke, Soup"
4112,"Samosa, Tea"
4113,"Pasta, Garlic Bread, Coke, Soup"
4114,"Vada Pav, Tea"
4115,"Vada Pav, Tea, Curd"
4116,"Pav Bhaji, Lassi, Pickle"
4117,"Vada Pav, Tea"
4118,"Biryani, Raita, Gulab Jamun"
4119,"Kachori, Jalebi, Tea, Sweet Corn"
4120,"Noodles, Manchurian, Sprite, Orange Juice"
4121,"Paneer Tikka, Naan, Coke, Curd"
4122,"Kachori, Jalebi, Tea"
4123,"Pav Bhaji, Lassi"
4124,"Sandwich, Cold Coffee"
4125,"Pav Bhaji, Lassi"
4126,"Biryani, Raita, Gulab Jamun"
4127,"Samosa, Tea"
4128,"Samosa, Tea, Soup"
4129,"Idli, Sambar, Filter Coffee"
4130,"Momos, Pepsi"
4131,"Vada Pav, Tea"
4132,"Sandwich, Cold Coffee, Pickle"
4133,"Samosa, Tea, Soup"
4134,"Pav Bhaji, Lassi, Sweet Corn"
4135,"Momos, Pepsi"
4136,"Paneer Tikka, Naan, Coke"
4137,"Coffee, Brownie, Falooda"
4138,"Chole Bhature, Lassi"
4139,"Momos, Pepsi"
4140,"Momos, Pepsi"
4141,"Hot Dog, Veg Burger, Coke"
4142,"Rasgulla, Tea"
4143,"Noodles, Manchurian, Sprite"
4144,"Hot Dog, Veg Burger, Coke"
4145,"Hot Dog, Veg Burger, Coke"
4146,"Veg Fried Rice, Spring Roll, Sprite"
4147,"Burger, Fries, Coke"
4148,"Momos, Pepsi"
4149,"Vada Pav, Tea, Papad"
4150,"Pav Bhaji, Lassi"
4151,"Samosa, Tea, Pastry"
4152,"Ice Cream, Brownie"
4153,"Paneer Tikka, Naan, Coke, Falooda"
4154,"Pizza, Garlic Bread, Pepsi"
4155,"Vada Pav, Tea"
4156,"Samosa, Tea"
4157,"Burger, Fries, Coke"
4158,"Paneer Tikka, Naan, Coke"
4159,"Vada Pav, Tea"
4160,"Biryani, Raita, Gulab Jamun"
4161,"Kachori, Jalebi, Tea"
4162,"Burger, Fries, Coke, Pastry"
4163,"Biryani, Raita, Gulab Jamun, French Fries"
4164,"Rasgulla, Tea"
4165,"Paneer Tikka, Naan, Coke, Orange Juice"
4166,"Momos, Pepsi"
4167,"Noodles, Manchurian, Sprite"
4168,"Pasta, Garlic Bread, Coke"
4169,"Coffee, Brownie"
4170,"Burger, Fries, Coke, Pastry"
4171,"Pizza, Garlic Bread, Pepsi"
4172,"Pizza, Garlic Bread, Pepsi"
4173,"Masala Dosa, Filter Coffee"
4174,"Burger, Fries, Coke"
4175,"Paneer Tikka, Naan, Coke"
4176,"Idli, Sambar, Filter Coffee"
4177,"Sandwich, Cold Coffee"
4178,"Noodles, Manchurian, Sprite, Falooda"
4179,"Paneer Tikka, Naan, Coke"
4180,"Sandwich, Cold Coffee"
4181,"Noodles, Manchurian, Sprite"
4182,"Samosa, Tea"
4183,"Chole Bhature, Lassi"
4184,"Hot Dog, Veg Burger, Coke"
4185,"Ice Cream, Brownie"
4186,"Biryani, Raita, Gulab Jamun"
4187,"Idli, Sambar, Filter Coffee"
4188,"Chole Bhature, Lassi"
4189,"Masala Dosa, Filter Coffee, Papad"
4190,"Paneer Tikka, Naan, Coke, Chocolate Cake"
4191,"Vada Pav, Tea, Pickle"
4192,"Burger, Fries, Coke, Orange Juice"
4193,"Ice Cream, Brownie, Lemon Soda"
4194,"Kachori, Jalebi, Tea, Curd"
4195,"Veg Fried Rice, Spring Roll, Sprite"
4196,"Pizza, Garlic Bread, Pepsi, Mineral Water"
4197,"Rasgulla, Tea"
4198,"Rasgulla, Tea"
4199,"Momos, Pepsi, Pickle"
4200,"Biryani, Raita, Gulab Jamun"
4201,"Burger, Fries, Coke"
4202,"Pasta, Garlic Bread, Coke"
4203,"Noodles, Manchurian, Sprite, Soup"
4204,"Pav Bhaji, Lassi"
4205,"Vada Pav, Tea, Fruit Salad"
4206,"Vada Pav, Tea"
4207,"Samosa, Tea, Soup"
4208,"Momos, Pepsi"
4209,"Pizza, Garlic Bread, Pepsi, Pastry"
4210,"Idli, Sambar, Filter Coffee, Mineral Water"
4211,"Hot Dog, Veg Burger, Coke"
4212,"Samosa, Tea"
4213,"Masala Dosa, Filter Coffee"
4214,"Noodles, Manchurian, Sprite"
4215,"Kachori, Jalebi, Tea"
4216,"Coffee, Brownie"
4217,"Samosa, Tea, Papad"
4218,"Kachori, Jalebi, Tea"
4219,"Paneer Tikka, Naan, Coke, Soup"
4220,"Hot Dog, Veg Burger, Coke, Mineral Water"
4221,"Samosa, Tea"
4222,"Momos, Pepsi, French Fries"
4223,"Samosa, Tea"
4224,"Pasta, Garlic Bread, Coke"
4225,"Biryani, Raita, Gulab Jamun"
4226,"Idli, Sambar, Filter Coffee, Curd"
4227,"Masala Dosa, Filter Coffee, Papad"
4228,"Pav Bhaji, Lassi, Orange Juice"
4229,"Idli, Sambar, Filter Coffee, Donut"
4230,"Sandwich, Cold Coffee"
4231,"Idli, Sambar, Filter Coffee"
4232,"Samosa, Tea"
4233,"Rasgulla, Tea"
4234,"Pav Bhaji, Lassi"
4235,"Chole Bhature, Lassi"
4236,"Kachori, Jalebi, Tea"
4237,"Samosa, Tea"
4238,"Noodles, Manchurian, Sprite"
4239,"Coffee, Brownie"
4240,"Paneer Tikka, Naan, Coke"
4241,"Sandwich, Cold Coffee"
4242,"Pizza, Garlic Bread, Pepsi"
4243,"Pizza, Garlic Bread, Pepsi"
4244,"Hot Dog, Veg Burger, Coke"
4245,"Ice Cream, Brownie, Chocolate Cake"
4246,"Pasta, Garlic Bread, Coke"
4247,"Rasgulla, Tea"
4248,"Biryani, Raita, Gulab Jamun, Muffin"
4249,"Biryani, Raita, Gulab Jamun, Muffin"
4250,"Ice Cream, Brownie"
4251,"Idli, Sambar, Filter Coffee, Orange Juice"
4252,"Vada Pav, Tea"
4253,"Chole Bhature, Lassi"
4254,"Veg Fried Rice, Spring Roll, Sprite"
4255,"Biryani, Raita, Gulab Jamun, Donut"
4256,"Veg Fried Rice, Spring Roll, Sprite"
4257,"Momos, Pepsi, Muffin"
4258,"Pizza, Garlic Bread, Pepsi"
4259,"Momos, Pepsi, Lemon Soda"
4260,"Coffee, Brownie"
4261,"Kachori, Jalebi, Tea"
4262,"Pizza, Garlic Bread, Pepsi"
4263,"Pav Bhaji, Lassi"
4264,"Momos, Pepsi, Lemon Soda"
4265,"Burger, Fries, Coke"
4266,"Paneer Tikka, Naan, Coke, Orange Juice"
4267,"Biryani, Raita, Gulab Jamun, Milkshake"
4268,"Chole Bhature, Lassi, Muffin"
4269,"Paneer Tikka, Naan, Coke"
4270,"Sandwich, Cold Coffee, Salad"
4271,"Biryani, Raita, Gulab Jamun"
4272,"Paneer Tikka, Naan, Coke, Curd"
4273,"Masala Dosa, Filter Coffee, Sweet Corn"
4274,"Momos, Pepsi"
4275,"Masala Dosa, Filter Coffee"
4276,"Paneer Tikka, Naan, Coke"
4277,"Rasgulla, Tea"
4278,"Burger, Fries, Coke"
4279,"Kachori, Jalebi, Tea, Pastry"
4280,"Coffee, Brownie"
4281,"Coffee, Brownie, Muffin"
4282,"Samosa, Tea"
4283,"Coffee, Brownie, Sweet Corn"
4284,"Sandwich, Cold Coffee"
4285,"Burger, Fries, Coke"
4286,"Samosa, Tea"
4287,"Rasgulla, Tea, Lemon Soda"
4288,"Veg Fried Rice, Spring Roll, Sprite"
4289,"Ice Cream, Brownie"
4290,"Kachori, Jalebi, Tea"
4291,"Pav Bhaji, Lassi, Lemon Soda"
4292,"Rasgulla, Tea"
4293,"Pav Bhaji, Lassi"
4294,"Burger, Fries, Coke, Curd"
4295,"Noodles, Manchurian, Sprite"
4296,"Vada Pav, Tea"
4297,"Idli, Sambar, Filter Coffee"
4298,"Pav Bhaji, Lassi"
4299,"Ice Cream, Brownie"
4300,"Coffee, Brownie, Orange Juice"
4301,"Idli, Sambar, Filter Coffee"
4302,"Masala Dosa, Filter Coffee"
4303,"Masala Dosa, Filter Coffee"
4304,"Chole Bhature, Lassi, Sweet Corn"
4305,"Pasta, Garlic Bread, Coke"
4306,"Vada Pav, Tea"
4307,"Vada Pav, Tea, French Fries"
4308,"Kachori, Jalebi, Tea"
4309,"Vada Pav, Tea"
4310,"Kachori, Jalebi, Tea"
4311,"Vada Pav, Tea"
4312,"Noodles, Manchurian, Sprite"
4313,"Pizza, Garlic Bread, Pepsi"
4314,"Paneer Tikka, Naan, Coke, Muffin"
4315,"Ice Cream, Brownie"
4316,"Veg Fried Rice, Spring Roll, Sprite"
4317,"Vada Pav, Tea"
4318,"Idli, Sambar, Filter Coffee"
4319,"Chole Bhature, Lassi, Papad"
4320,"Hot Dog, Veg Burger, Coke"
4321,"Sandwich, Cold Coffee"
4322,"Sandwich, Cold Coffee, Sweet Corn"
4323,"Hot Dog, Veg Burger, Coke, Sweet Corn"
4324,"Pizza, Garlic Bread, Pepsi, Pastry"
4325,"Pav Bhaji, Lassi"
4326,"Noodles, Manchurian, Sprite"
4327,"Kachori, Jalebi, Tea, Orange Juice"
4328,"Rasgulla, Tea"
4329,"Hot Dog, Veg Burger, Coke"
4330,"Chole Bhature, Lassi, Soup"
4331,"Pizza, Garlic Bread, Pepsi"
4332,"Rasgulla, Tea"
4333,"Chole Bhature, Lassi"
4334,"Masala Dosa, Filter Coffee"
4335,"Coffee, Brownie"
4336,"Paneer Tikka, Naan, Coke, Pastry"
4337,"Noodles, Manchurian, Sprite, Soup"
4338,"Sandwich, Cold Coffee"
4339,"Masala Dosa, Filter Coffee"
4340,"Veg Fried Rice, Spring Roll, Sprite, French Fries"
4341,"Paneer Tikka, Naan, Coke, Pastry"
4342,"Burger, Fries, Coke"
4343,"Ice Cream, Brownie"
4344,"Biryani, Raita, Gulab Jamun"
4345,"Burger, Fries, Coke"
4346,"Samosa, Tea"
4347,"Pav Bhaji, Lassi, Falooda"
4348,"Pasta, Garlic Bread, Coke, Falooda"
4349,"Chole Bhature, Lassi"
4350,"Pizza, Garlic Bread, Pepsi, Pastry"
4351,"Burger, Fries, Coke"
4352,"Rasgulla, Tea"
4353,"Vada Pav, Tea"
4354,"Kachori, Jalebi, Tea, Pastry"
4355,"Pasta, Garlic Bread, Coke, Orange Juice"
4356,"Biryani, Raita, Gulab Jamun, Papad"
4357,"Veg Fried Rice, Spring Roll, Sprite"
4358,"Momos, Pepsi"
4359,"Paneer Tikka, Naan, Coke, Mineral Water"
4360,"Veg Fried Rice, Spring Roll, Sprite"
4361,"Chole Bhature, Lassi"
4362,"Idli, Sambar, Filter Coffee"
4363,"Masala Dosa, Filter Coffee, Orange Juice"
4364,"Rasgulla, Tea"
4365,"Pizza, Garlic Bread, Pepsi, Pickle"
4366,"Pav Bhaji, Lassi"
4367,"Kachori, Jalebi, Tea"
4368,"Burger, Fries, Coke, Milkshake"
4369,"Vada Pav, Tea, French Fries"
4370,"Ice Cream, Brownie, Fruit Salad"
4371,"Samosa, Tea, Papad"
4372,"Vada Pav, Tea"
4373,"Burger, Fries, Coke, Falooda"
4374,"Biryani, Raita, Gulab Jamun"
4375,"Samosa, Tea, Donut"
4376,"Veg Fried Rice, Spring Roll, Sprite"
4377,"Pav Bhaji, Lassi"
4378,"Pasta, Garlic Bread, Coke"
4379,"Momos, Pepsi"
4380,"Chole Bhature, Lassi"
4381,"Sandwich, Cold Coffee, Milkshake"
4382,"Chole Bhature, Lassi, Curd"
4383,"Masala Dosa, Filter Coffee"
4384,"Momos, Pepsi"
4385,"Idli, Sambar, Filter Coffee"
4386,"Sandwich, Cold Coffee"
4387,"Kachori, Jalebi, Tea, Soup"
4388,"Paneer Tikka, Naan, Coke, Papad"
4389,"Pav Bhaji, Lassi"
4390,"Biryani, Raita, Gulab Jamun"
4391,"Pizza, Garlic Bread, Pepsi"
4392,"Sandwich, Cold Coffee"
4393,"Pasta, Garlic Bread, Coke"
4394,"Noodles, Manchurian, Sprite"
4395,"Burger, Fries, Coke, Pickle"
4396,"Paneer Tikka, Naan, Coke"
4397,"Pav Bhaji, Lassi, Lemon Soda"
4398,"Pav Bhaji, Lassi"
4399,"Coffee, Brownie, Pickle"
4400,"Burger, Fries, Coke"
4401,"Veg Fried Rice, Spring Roll, Sprite"
4402,"Coffee, Brownie"
4403,"Ice Cream, Brownie, Curd"
4404,"Kachori, Jalebi, Tea, Lemon Soda"
4405,"Vada Pav, Tea"
4406,"Kachori, Jalebi, Tea"
4407,"Biryani, Raita, Gulab Jamun"
4408,"Paneer Tikka, Naan, Coke"
4409,"Paneer Tikka, Naan, Coke, Pickle"
4410,"Veg Fried Rice, Spring Roll, Sprite, Donut"
4411,"Momos, Pepsi, Milkshake"
4412,"Paneer Tikka, Naan, Coke, Muffin"
4413,"Masala Dosa, Filter Coffee"
4414,"Rasgulla, Tea"
4415,"Rasgulla, Tea, French Fries"
4416,"Rasgulla, Tea"
4417,"Idli, Sambar, Filter Coffee, Soup"
4418,"Pizza, Garlic Bread, Pepsi"
4419,"Noodles, Manchurian, Sprite, French Fries"
4420,"Biryani, Raita, Gulab Jamun"
4421,"Paneer Tikka, Naan, Coke"
4422,"Sandwich, Cold Coffee, Papad"
4423,"Chole Bhature, Lassi, Pickle"
4424,"Momos, Pepsi"
4425,"Chole Bhature, Lassi, Muffin"
4426,"Momos, Pepsi"
4427,"Vada Pav, Tea"
4428,"Kachori, Jalebi, Tea, Falooda"
4429,"Pizza, Garlic Bread, Pepsi"
4430,"Samosa, Tea, Pickle"
4431,"Paneer Tikka, Naan, Coke, Mineral Water"
4432,"Veg Fried Rice, Spring Roll, Sprite"
4433,"Pav Bhaji, Lassi"
4434,"Ice Cream, Brownie"
4435,"Pizza, Garlic Bread, Pepsi, Salad"
4436,"Vada Pav, Tea, Curd"
4437,"Biryani, Raita, Gulab Jamun, Soup"
4438,"Sandwich, Cold Coffee"
4439,"Samosa, Tea"
4440,"Vada Pav, Tea, Pastry"
4441,"Rasgulla, Tea"
4442,"Paneer Tikka, Naan, Coke"
4443,"Vada Pav, Tea"
4444,"Hot Dog, Veg Burger, Coke"
4445,"Momos, Pepsi"
4446,"Coffee, Brownie"
4447,"Momos, Pepsi, Milkshake"
4448,"Pasta, Garlic Bread, Coke"
4449,"Pav Bhaji, Lassi"
4450,"Hot Dog, Veg Burger, Coke"
4451,"Veg Fried Rice, Spring Roll, Sprite"
4452,"Biryani, Raita, Gulab Jamun"
4453,"Pizza, Garlic Bread, Pepsi, Lemon Soda"
4454,"Idli, Sambar, Filter Coffee"
4455,"Veg Fried Rice, Spring Roll, Sprite"
4456,"Coffee, Brownie, Fruit Salad"
4457,"Noodles, Manchurian, Sprite"
4458,"Pasta, Garlic Bread, Coke"
4459,"Samosa, Tea"
4460,"Vada Pav, Tea"
4461,"Hot Dog, Veg Burger, Coke"
4462,"Chole Bhature, Lassi"
4463,"Kachori, Jalebi, Tea"
4464,"Chole Bhature, Lassi, Milkshake"
4465,"Paneer Tikka, Naan, Coke, Curd"
4466,"Rasgulla, Tea"
4467,"Samosa, Tea"
4468,"Vada Pav, Tea"
4469,"Hot Dog, Veg Burger, Coke, Muffin"
4470,"Masala Dosa, Filter Coffee, Donut"
4471,"Noodles, Manchurian, Sprite"
4472,"Sandwich, Cold Coffee, Mineral Water"
4473,"Pav Bhaji, Lassi"
4474,"Samosa, Tea"
4475,"Paneer Tikka, Naan, Coke"
4476,"Pizza, Garlic Bread, Pepsi"
4477,"Pav Bhaji, Lassi, Soup"
4478,"Paneer Tikka, Naan, Coke, Lemon Soda"
4479,"Chole Bhature, Lassi, Milkshake"
4480,"Noodles, Manchurian, Sprite"
4481,"Noodles, Manchurian, Sprite"
4482,"Pizza, Garlic Bread, Pepsi"
4483,"Vada Pav, Tea, Salad"
4484,"Pizza, Garlic Bread, Pepsi"
4485,"Hot Dog, Veg Burger, Coke, Chocolate Cake"
4486,"Sandwich, Cold Coffee, Soup"
4487,"Chole Bhature, Lassi"
4488,"Hot Dog, Veg Burger, Coke"
4489,"Sandwich, Cold Coffee"
4490,"Masala Dosa, Filter Coffee"
4491,"Pav Bhaji, Lassi"
4492,"Kachori, Jalebi, Tea, French Fries"
4493,"Vada Pav, Tea, Donut"
4494,"Pasta, Garlic Bread, Coke"
4495,"Hot Dog, Veg Burger, Coke, Mineral Water"
4496,"Masala Dosa, Filter Coffee, Muffin"
4497,"Samosa, Tea"
4498,"Momos, Pepsi"
4499,"Burger, Fries, Coke, Milkshake"
4500,"Biryani, Raita, Gulab Jamun, French Fries"
4501,"Kachori, Jalebi, Tea"
4502,"Momos, Pepsi"
4503,"Momos, Pepsi"
4504,"Momos, Pepsi, French Fries"
4505,"Rasgulla, Tea"
4506,"Pasta, Garlic Bread, Coke"
4507,"Noodles, Manchurian, Sprite"
4508,"Samosa, Tea"
4509,"Vada Pav, Tea, Pickle"
4510,"Idli, Sambar, Filter Coffee"
4511,"Pav Bhaji, Lassi"
4512,"Sandwich, Cold Coffee"
4513,"Sandwich, Cold Coffee"
4514,"Burger, Fries, Coke"
4515,"Pasta, Garlic Bread, Coke"
4516,"Noodles, Manchurian, Sprite"
4517,"Kachori, Jalebi, Tea"
4518,"Sandwich, Cold Coffee"
4519,"Burger, Fries, Coke, Sweet Corn"
4520,"Hot Dog, Veg Burger, Coke"
4521,"Samosa, Tea"
4522,"Burger, Fries, Coke, Sweet Corn"
4523,"Pav Bhaji, Lassi, Mineral Water"
4524,"Veg Fried Rice, Spring Roll, Sprite"
4525,"Chole Bhature, Lassi"
4526,"Sandwich, Cold Coffee"
4527,"Ice Cream, Brownie"
4528,"Idli, Sambar, Filter Coffee"
4529,"Noodles, Manchurian, Sprite, Papad"
4530,"Coffee, Brownie"
4531,"Paneer Tikka, Naan, Coke"
4532,"Sandwich, Cold Coffee, Salad"
4533,"Rasgulla, Tea"
4534,"Coffee, Brownie"
4535,"Vada Pav, Tea"
4536,"Idli, Sambar, Filter Coffee"
4537,"Pav Bhaji, Lassi, French Fries"
4538,"Momos, Pepsi"
4539,"Samosa, Tea"
4540,"Samosa, Tea"
4541,"Pasta, Garlic Bread, Coke"
4542,"Masala Dosa, Filter Coffee, Curd"
4543,"Biryani, Raita, Gulab Jamun"
4544,"Burger, Fries, Coke"
4545,"Veg Fried Rice, Spring Roll, Sprite, Chocolate Cake"
4546,"Pizza, Garlic Bread, Pepsi"
4547,"Burger, Fries, Coke"
4548,"Burger, Fries, Coke, Pastry"
4549,"Pav Bhaji, Lassi"
4550,"Noodles, Manchurian, Sprite"
4551,"Ice Cream, Brownie, Mineral Water"
4552,"Sandwich, Cold Coffee, Lemon Soda"
4553,"Paneer Tikka, Naan, Coke"
4554,"Biryani, Raita, Gulab Jamun, Salad"
4555,"Momos, Pepsi"
4556,"Hot Dog, Veg Burger, Coke"
4557,"Chole Bhature, Lassi"
4558,"Vada Pav, Tea"
4559,"Pasta, Garlic Bread, Coke"
4560,"Masala Dosa, Filter Coffee"
4561,"Coffee, Brownie"
4562,"Samosa, Tea"
4563,"Veg Fried Rice, Spring Roll, Sprite, Sweet Corn"
4564,"Ice Cream, Brownie, Curd"
4565,"Biryani, Raita, Gulab Jamun, Muffin"
4566,"Ice Cream, Brownie, Sweet Corn"
4567,"Vada Pav, Tea, Muffin"
4568,"Coffee, Brownie"
4569,"Pav Bhaji, Lassi"
4570,"Paneer Tikka, Naan, Coke"
4571,"Paneer Tikka, Naan, Coke"
4572,"Ice Cream, Brownie, Sweet Corn"
4573,"Biryani, Raita, Gulab Jamun"
4574,"Kachori, Jalebi, Tea"
4575,"Hot Dog, Veg Burger, Coke"
4576,"Pav Bhaji, Lassi, Curd"
4577,"Pizza, Garlic Bread, Pepsi"
4578,"Chole Bhature, Lassi, French Fries"
4579,"Idli, Sambar, Filter Coffee"
4580,"Noodles, Manchurian, Sprite"
4581,"Pizza, Garlic Bread, Pepsi, Milkshake"
4582,"Vada Pav, Tea, Chocolate Cake"
4583,"Pasta, Garlic Bread, Coke"
4584,"Coffee, Brownie"
4585,"Vada Pav, Tea"
4586,"Noodles, Manchurian, Sprite"
4587,"Pizza, Garlic Bread, Pepsi"
4588,"Noodles, Manchurian, Sprite, Donut"
4589,"Samosa, Tea, Pastry"
4590,"Pasta, Garlic Bread, Coke"
4591,"Burger, Fries, Coke"
4592,"Kachori, Jalebi, Tea"
4593,"Vada Pav, Tea, Pastry"
4594,"Kachori, Jalebi, Tea"
4595,"Noodles, Manchurian, Sprite, Lemon Soda"
4596,"Vada Pav, Tea"
4597,"Noodles, Manchurian, Sprite"
4598,"Pizza, Garlic Bread, Pepsi"
4599,"Pasta, Garlic Bread, Coke"
4600,"Masala Dosa, Filter Coffee"
4601,"Ice Cream, Brownie, Muffin"
4602,"Kachori, Jalebi, Tea, Pastry"
4603,"Burger, Fries, Coke, Falooda"
4604,"Masala Dosa, Filter Coffee"
4605,"Ice Cream, Brownie, Donut"
4606,"Pasta, Garlic Bread, Coke, Chocolate Cake"
4607,"Rasgulla, Tea"
4608,"Sandwich, Cold Coffee"
4609,"Vada Pav, Tea"
4610,"Paneer Tikka, Naan, Coke, Curd"
4611,"Idli, Sambar, Filter Coffee, Soup"
4612,"Burger, Fries, Coke"
4613,"Pizza, Garlic Bread, Pepsi"
4614,"Kachori, Jalebi, Tea"
4615,"Pav Bhaji, Lassi"
4616,"Idli, Sambar, Filter Coffee"
4617,"Idli, Sambar, Filter Coffee, Orange Juice"
4618,"Pav Bhaji, Lassi"
4619,"Noodles, Manchurian, Sprite, Fruit Salad"
4620,"Chole Bhature, Lassi"
4621,"Masala Dosa, Filter Coffee"
4622,"Pav Bhaji, Lassi"
